id,name,population,lat,lon
06087,Santa Cruz County,263699,37.056236937748096,-122.00180503342129
06097,Sonoma County,483366,38.52901756719917,-122.88824625385672
06041,Marin County,255706,38.073509203457625,-122.72355775196263
06001,Alameda County,1638142,37.646857176191745,-121.8886945397112
06003,Alpine County,1126,38.597195486566015,-119.8206716191794
06061,Placer County,424599,39.06342439666857,-120.71768159611378
06057,Nevada County,102086,39.30133044475198,-120.76885963681674
08077,Mesa County,159690,39.01829659271751,-108.46643869233858
08123,Weld County,360216,40.554836921088786,-104.3924538448164
08083,Montezuma County,26600,37.33857266381658,-108.59658353782
21147,McCreary County,17069,36.7371124784999,-84.48421769445402
37167,Stanly County,65818,35.311899825796544,-80.25099711058344
37007,Anson County,22381,34.973812967658915,-80.10269293015891
37155,Robeson County,117705,34.64021350450289,-79.10392195983364
01099,Monroe County,19244,31.570876369381693,-87.36543515498366
21135,Lewis County,12956,38.53150494139627,-83.37805495745626
22057,Lafourche Parish,95146,29.56618139696259,-90.4256433198003
22117,Washington Parish,44951,30.853339046550943,-90.04045804018436
22029,Concordia Parish,18009,31.445883176780782,-91.64005631122188
22035,East Carroll Parish,6879,32.73251607979934,-91.2349788631899
22011,Beauregard Parish,36812,30.64857395356943,-93.34323607965808
23031,York County,219117,43.4782412061984,-70.71443775482116
23029,Washington County,31446,45.03071529828893,-67.6287095002867
23003,Aroostook County,67149,46.65890358334874,-68.59889869269996
24041,Talbot County,38067,38.77135152845861,-76.09708677375957
24037,St. Mary's County,115479,38.30239806622243,-76.60584792132596
24039,Somerset County,25044,38.11577853717388,-75.75175599001263
01131,Wilcox County,9925,31.98929533248092,-87.3082061382357
24011,Caroline County,33838,38.87171104272234,-75.83155603459808
24033,Prince George's County,956533,38.82952323111411,-76.84727706405846
24001,Allegany County,67296,39.62144819301182,-78.6976314694023
01065,Hale County,14931,32.76267565154827,-87.6291382798132
36063,Niagara County,209684,43.20006128883041,-78.74524882000217
37129,New Hanover County,240054,34.23288472006913,-77.88477316925481
37141,Pender County,68356,34.52485278567126,-77.9051977652157
37133,Onslow County,211184,34.732247717001435,-77.43216855725362
37043,Clay County,11873,35.05722485390933,-83.75016207398481
37113,Macon County,38430,35.15051921606038,-83.42220144383884
37175,Transylvania County,33934,35.20214012467991,-82.79821034703605
37049,Craven County,103329,35.12486840587553,-77.09389204268939
37137,Pamlico County,12450,35.1434499964604,-76.74070024465054
37177,Tyrrell County,3520,35.817205987391944,-76.208956601249
37053,Currituck County,31609,36.404973814721664,-76.00786592721481
37131,Northampton County,16705,36.41776152760461,-77.39686067293903
37075,Graham County,8079,35.35016632447644,-83.83348865237666
38077,Richland County,16604,46.2645937537967,-96.94827839081493
38105,Williams County,39304,48.34368057440357,-103.48021208997224
38099,Walsh County,10293,48.36945760728993,-97.72130263381139
38067,Pembina County,6690,48.76749809418888,-97.55182296017168
38085,Sioux County,3659,46.11266747456557,-101.04037144857757
39043,Erie County,74125,41.36410771336108,-82.6194456829841
40065,Jackson County,24685,34.58798081949307,-99.41478537411189
40141,Tillman County,6867,34.37283429925949,-98.92420667815244
40067,Jefferson County,5367,34.11102925176673,-97.83582970478054
40023,Choctaw County,14324,34.02661275667406,-95.55222689488163
40135,Sequoyah County,40248,35.49534331024715,-94.75520016275941
40089,McCurtain County,30957,34.1154329606492,-94.77132949056312
02130,Ketchikan Gateway Borough,13708,55.58524875790131,-130.92817110862913
02185,North Slope Borough,10621,69.31193526588444,-153.4812960914796
02290,Yukon-Koyukuk Census Area,5136,65.5086520233331,-151.38962627146265
02220,Sitka City and Borough,8304,57.24236755769263,-135.31445791393688
41051,Multnomah County,794271,45.54679618068547,-122.41487955439962
41021,Gilliam County,2035,45.378303396881805,-120.21078241552134
42133,York County,465977,39.91996305649701,-76.72651734752027
42017,Bucks County,647625,40.3369267874619,-75.10687191577716
42049,Erie County,268203,41.992529100136146,-80.03270667428727
42127,Wayne County,51404,41.648730210383526,-75.30326738926784
42029,Chester County,555310,39.973087518402885,-75.74841336296842
42089,Monroe County,166581,41.05805641884005,-75.33952395993309
02100,Haines Borough,2088,59.118590081501736,-135.50066979377237
45045,Greenville County,559696,34.89409130211352,-82.37058032184709
45025,Chesterfield County,44120,34.6397906868718,-80.15873971973066
25025,Suffolk County,781678,42.332859676527,-71.07347968863216
25021,Norfolk County,732379,42.16033270637196,-71.21179442261428
25013,Hampden County,462128,42.13509419024325,-72.63158364474627
26041,Delta County,36846,45.91929218937999,-86.9241375098818
26003,Alger County,8740,46.40864026690139,-86.60396541629687
27167,Wilkin County,6330,46.357044602676716,-96.46832027519196
27137,St. Louis County,200618,47.60315390592297,-92.47073008580266
27119,Polk County,30438,47.77385354487324,-96.40186106091717
27073,Lac qui Parle County,6684,44.99547570854116,-96.17351117885995
28113,Pike County,39271,31.174850078869934,-90.40418595275803
28151,Washington County,41902,33.28389137570329,-90.94736110162646
28055,Issaquena County,1280,32.74144191781899,-90.98922386376178
28033,DeSoto County,193961,34.87534116099904,-89.99119712863823
28021,Claiborne County,8425,31.973661569205714,-90.91177493418103
29201,Scott County,37923,37.05302295499455,-89.56857541546071
29183,St. Charles County,417958,38.781972647577064,-90.67490163031657
29013,Bates County,16226,38.257262310472974,-94.34002288572742
29087,Holt County,4266,40.09440194184908,-95.21553730372594
29171,Putnam County,4639,40.4789133391298,-93.01616794575395
30053,Lincoln County,21867,48.54245829278368,-115.40507357422265
30051,Liberty County,1959,48.56171654721723,-111.0245712757616
30085,Roosevelt County,10327,48.29450954814082,-105.01640699177807
30075,Powder River County,1731,45.394980358370994,-105.6301764314229
30035,Glacier County,13577,48.70513795829149,-112.99473273339339
30009,Carbon County,11426,45.227387696695665,-109.02805764255551
32033,White Pine County,8495,39.442107805801975,-114.90166916171796
32017,Lincoln County,4424,37.64330628729546,-114.87752498418587
35029,Luna County,25573,32.18225164309208,-107.74985469978724
36045,Jefferson County,113575,44.04954681111566,-75.92033129453527
16043,Fremont County,14258,44.228791298126275,-111.4819404351728
16083,Twin Falls County,95404,42.35596956425826,-114.66715761637123
16003,Adams County,4898,44.88955143200356,-116.45379311179312
16069,Nez Perce County,42978,46.32681678214028,-116.75023935141104
17153,Pulaski County,4957,37.223184863882786,-89.12657114594307
17045,Edgar County,16442,39.67858125390123,-87.74556777010947
18147,Spencer County,20018,38.01405066662154,-87.00768394022168
18129,Posey County,25047,38.02178330843085,-87.86845366730809
19111,Lee County,32509,40.64200319866803,-91.47925381214691
27145,Stearns County,162060,45.55213047065213,-94.61308272393187
29037,Cass County,111695,38.64698888994608,-94.35489118841704
29019,Boone County,190138,38.99062490375082,-92.3096639517983
29159,Pettis County,43591,38.72829418944042,-93.28509986490508
34031,Passaic County,520219,41.034350608113854,-74.30088466537356
26163,Wayne County,1762371,42.28224879752451,-83.2830440920367
18161,Union County,6972,39.62558077520551,-84.9251761915626
06113,Yolo County,222919,38.686631261352616,-121.901088191799
18035,Delaware County,112448,40.22754256706628,-85.39689534238688
19063,Emmet County,9277,43.37805482621384,-94.67850916675705
26109,Menominee County,23123,45.58014231189141,-87.55663319616907
19189,Winnebago County,10563,43.37758547728134,-93.73415219308943
36047,Kings County,2592937,40.64128384515357,-73.93834478797136
20013,Brown County,9267,39.82648676155668,-95.56420913267002
01091,Marengo County,18705,32.247676152776364,-87.7895410898977
01101,Montgomery County,225966,32.22026189669987,-86.20762039416671
01095,Marshall County,101041,34.36696419188122,-86.30661809353619
36075,Oswego County,117889,43.42693772490026,-76.14133790044471
21027,Breckinridge County,21117,37.773370965981115,-86.42931011107629
40087,McClain County,47060,35.00932712400853,-97.44428175157209
40125,Pottawatomie County,73864,35.20662865077931,-96.94837867641917
36071,Orange County,408427,41.40217440653539,-74.30560144678854
21159,Martin County,10927,37.80157765251776,-82.51322837320463
48213,Henderson County,86277,32.21190483944557,-95.85363130865775
55078,Menominee County,4221,45.0043714397857,-88.71001076529556
18139,Rush County,16815,39.61997081560283,-85.46576300245687
18065,Henry County,48993,39.931061702423314,-85.39642956811029
18027,Daviess County,33801,38.70243794539525,-87.07204091177513
18071,Jackson County,46787,38.90641417420145,-86.03753627335526
18175,Washington County,28189,38.599983047298835,-86.10530145954377
19055,Delaware County,17583,42.471212129209256,-91.36733449854343
19165,Shelby County,11823,41.685089983652944,-95.31017007860798
20069,Gray County,5765,37.738182849447476,-100.43788525192898
20093,Kearny County,3803,38.00025770472775,-101.31989566611007
20165,Rush County,2833,38.52312977877063,-99.3091518662596
